accession,ambiguous_bases,checkm_completeness,checkm_contamination,checkm_marker_count,checkm_marker_lineage,checkm_marker_set_count,checkm_strain_heterogeneity,coding_bases,coding_density,contig_count,gc_count,gc_percentage,genome_size,gtdb_genome_representative,gtdb_representative,gtdb_taxonomy,gtdb_type_designation,gtdb_type_designation_sources,gtdb_type_species_of_genus,l50_contigs,l50_scaffolds,longest_contig,longest_scaffold,lsu_23s_contig_len,lsu_23s_count,lsu_23s_length,lsu_23s_query_id,lsu_5s_contig_len,lsu_5s_count,lsu_5s_length,lsu_5s_query_id,lsu_silva_23s_blast_align_len,lsu_silva_23s_blast_bitscore,lsu_silva_23s_blast_evalue,lsu_silva_23s_blast_perc_identity,lsu_silva_23s_blast_subject_id,lsu_silva_23s_taxonomy,mean_contig_length,mean_scaffold_length,mimag_high_quality,mimag_low_quality,mimag_medium_quality,n50_contigs,n50_scaffolds,ncbi_assembly_level,ncbi_assembly_name,ncbi_assembly_type,ncbi_bioproject,ncbi_biosample,ncbi_contig_count,ncbi_contig_n50,ncbi_country,ncbi_date,ncbi_genbank_assembly_accession,ncbi_genome_category,ncbi_genome_representation,ncbi_isolate,ncbi_isolation_source,ncbi_lat_lon,ncbi_molecule_count,ncbi_ncrna_count,ncbi_organism_name,ncbi_protein_count,ncbi_refseq_category,ncbi_rrna_count,ncbi_scaffold_count,ncbi_scaffold_l50,ncbi_scaffold_n50,ncbi_scaffold_n75,ncbi_scaffold_n90,ncbi_seq_rel_date,ncbi_spanned_gaps,ncbi_species_taxid,ncbi_ssu_count,ncbi_strain_identifiers,ncbi_submitter,ncbi_taxid,ncbi_taxonomy,ncbi_taxonomy_unfiltered,ncbi_total_gap_length,ncbi_total_length,ncbi_translation_table,ncbi_trna_count,ncbi_type_material_designation,ncbi_ungapped_length,ncbi_unspanned_gaps,ncbi_wgs_master,protein_count,scaffold_count,ssu_contig_len,ssu_count,ssu_gg_blast_align_len,ssu_gg_blast_bitscore,ssu_gg_blast_evalue,ssu_gg_blast_perc_identity,ssu_gg_blast_subject_id,ssu_gg_taxonomy,ssu_length,ssu_query_id,ssu_silva_blast_align_len,ssu_silva_blast_bitscore,ssu_silva_blast_evalue,ssu_silva_blast_perc_identity,ssu_silva_blast_subject_id,ssu_silva_taxonomy,total_gap_length,trna_aa_count,trna_count,trna_selenocysteine_count,checkm_qscore
GB_GCA_011365055.1,17,96.26,4.21,149,k__Archaea (UID2),107,0.0,4127397,88.2413608429478,55,1405757,30.0556596187574,4677395,GB_GCA_011365055.1,t,d__Archaea;p__Asgardarchaeota;c__Lokiarchaeia;o__Helarchaeales;f__RDOG01;g__RDOG01;s__RDOG01 sp011365055,not type material,none,f,8,7,480944,480944,273894,1,3391,RDOG01000006.1,none,0,none,none,1868,974,0,76.552,MDVT01000007.654100.657172,Archaea;Asgardarchaeota;Candidatus Odinarchaeota archaeon LCB_4,85039,88252,f,f,t,172547,215580,Scaffold,ASM1136505v1,na,PRJNA495098,SAMN10219203,55,172547,none,2020-03-16,GCA_011365055.1,derived from metagenome,full,SZ_4_bin10.384,none,none,0,0,Candidatus Lokiarchaeota archaeon,none,na,0,none,none,none,none,none,2020/03/16,2,2053489,0,SZ_4_bin10.384,Shenzhen University,2053489,d__Archaea;p__Candidatus Lokiarchaeota;c__;o__;f__;g__;s__,d__Archaea;x__Asgard group;p__Candidatus Lokiarchaeota;x__unclassified Lokiarchaeota;s__Candidatus Lokiarchaeota archaeon,199,4677395,11,51,none,4677196,0,RDOG00000000.1,4327,53,none,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none,199,19,46,0,75.21000000000001
GB_GCA_003838185.1,0,100.0,0.0,234,p__Euryarchaeota (UID54),153,0.0,1616954,90.8179691019156,127,937915,52.6790097245952,1780434,GB_GCA_003838185.1,t,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae;g__Methanocalculus;s__Methanocalculus sp003838185,not type material,none,f,21,21,82905,82905,none,0,none,none,none,0,none,none,none,none,none,none,none,none,14019,14019,f,f,t,28874,28874,Contig,ASM383818v1,na,PRJNA484800,SAMN09770002,127,28874,none,2018-11-26,GCA_003838185.1,derived from metagenome,full,MSAO_Arc1,none,none,0,0,Methanocalculus sp. MSAO_Arc1,none,na,1,none,none,none,none,none,2018/11/26,0,2293854,1,MSAO_Arc1,"Institute for Biodiversity and Ecosystem dynamics, Faculty of Science, University of Amsterdam",2293854,d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocalculaceae;g__Methanocalculus;s__,d__Archaea;p__Euryarchaeota;x__Stenosarchaea group;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocalculaceae;g__Methanocalculus;x__unclassified Methanocalculus;s__Methanocalculus sp. MSAO_Arc1,0,1780434,11,39,none,1780434,0,QZAD00000000.1,1899,127,1118,1,none,none,none,none,none,none,1115,QZAD01000055.1,1115,2052,0,99.821,JX966306.1.1417,Archaea;Halobacterota;Methanomicrobia;Methanomicrobiales;Methanocorpusculaceae;Methanocalculus;Methanocalculus natronophilus,0,19,40,0,100.0
GB_GCA_000830315.1,45,75.47,0.0,149,k__Archaea (UID2),107,0.0,767891,92.5826881968047,1,262674,31.6716624505948,829411,GB_GCA_000830315.1,t,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__SCGC-AAA011-G17;f__GW2011-AR20;g__GW2011-AR20;s__GW2011-AR20 sp000830315,not type material,none,f,1,1,829411,829411,829411,1,3355,CP010426.1,829411,1,106,CP010426.1,3355,6163,0,100,CP010426.663889.667423,Archaea;Nanoarchaeota;Woesearchaeia;archaeon GW2011_AR20,829411,829411,f,f,t,829411,829411,Complete Genome,ASM83031v1,na,PRJNA268032,SAMN03217314,none,none,USA: Rifle; CO,2015-01-29,GCA_000830315.1,derived from metagenome,full,none,groundwater,39.53 N 107.78 W,1,0,archaeon GW2011_AR20,1010,na,3,none,none,none,none,none,2015/01/29,0,1579378,1,none,"Banfield Lab, University of California, Berkeley",1579378,d__Archaea;p__;c__;o__;f__;g__;s__,d__Archaea;x__unclassified Archaea;s__archaeon GW2011_AR20,0,829411,11,31,none,829411,0,none,1015,1,829411,1,none,none,none,none,none,none,1473,CP010426.1,1472,2627,0,100,CP010426.667721.669193,Archaea;Nanoarchaeota;Nanoarchaeia;Woesearchaeales;GW2011;AR20;archaeon GW2011_AR20,0,16,27,1,75.47
GB_GCA_013415865.1,0,98.39,0.0,187,p__Euryarchaeota (UID3),124,0.0,1652587,90.8923758923759,1,951514,52.3362008272463,1818180,GB_GCA_013415865.1,t,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__MVRC01;s__MVRC01 sp013415865,not type material,none,f,1,1,1818080,1818180,1818180,1,2902,CP058896.1,1818180,1,114,CP058896.1,2908,3016,0,85.66,LJKK01000055.4920.7807,Archaea;Thermoplasmatota;Thermoplasmata;Methanomassiliicoccales;Methanomassiliicoccaceae;Methanomassiliicoccus;Methanomassiliicoccales archaeon RumEn M1,1818080,1818180,t,f,f,1818080,1818180,Chromosome,ASM1341586v1,na,PRJNA414521,SAMN14896050,1,1818080,none,2020-07-15,GCA_013415865.1,derived from metagenome,full,Ch47,none,none,1,0,Methanomassiliicoccales archaeon,none,na,3,1,1,1818180,1818180,1818180,2020/07/15,1,1906667,1,Ch47,Research Center of Biotechnology RAS,1906667,d__Archaea;p__Candidatus Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__;g__;s__,d__Archaea;p__Candidatus Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;x__unclassified Methanomassiliicoccales;s__Methanomassiliicoccales archaeon,100,1818180,11,47,none,1818080,0,none,1795,1,1818180,1,none,none,none,none,none,none,1467,CP058896.1,1430,2505,0,98.322,AB077226.1.1431,Archaea;Thermoplasmatota;Thermoplasmata;Methanomassiliicoccales;Methanomassiliicoccaceae;uncultured;uncultured euryarchaeote,100,19,43,0,98.39
GB_GCA_016187565.1,0,87.38,0.93,149,k__Archaea (UID2),107,0.0,1768086,91.0261723554399,35,785789,40.4546865644594,1942393,GB_GCA_016187565.1,t,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__JACPJR01;g__JACPJR01;s__JACPJR01 sp016187565,not type material,none,f,8,8,197178,197178,81697,1,3206,JACPJR010000035.1,92333,1,109,JACPJR010000013.1,3156,1663,0,76.996,KP308748.19484.22682,Archaea;Nanoarchaeota;Woesearchaeia;uncultured archaeon,55496,55496,f,f,t,90184,90184,Contig,ASM1618756v1,na,PRJNA640378,SAMN15434969,35,90184,none,2020-12-21,GCA_016187565.1,derived from metagenome,full,NC_groundwater_473_Ag_B-0.1um_40_14,none,none,0,0,Candidatus Woesearchaeota archaeon,none,na,3,none,none,none,none,none,2020/12/21,0,2026803,1,NC_groundwater_473_Ag_B-0.1um_40_14,Innovative Genomics Institute,2026803,d__Archaea;p__Candidatus Woesearchaeota;c__;o__;f__;g__;s__,d__Archaea;x__DPANN group;p__Candidatus Woesearchaeota;s__Candidatus Woesearchaeota archaeon,0,1942393,11,43,none,1942393,0,JACPJR000000000.1,1859,35,81697,1,none,none,none,none,none,none,1470,JACPJR010000035.1,1444,1524,0,85.873,FLOH01000010.237227.238659,Archaea;Nanoarchaeota;Nanoarchaeia;Woesearchaeales;marine metagenome,0,15,26,0,82.72999999999999
GB_GCA_015522885.1,0,85.87,3.92,188,p__Euryarchaeota (UID3),125,42.86,1085257,90.4269306785497,216,574013,47.828517816136,1200148,GB_GCA_015522885.1,t,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__WALJ01;f__WALJ01;g__WALJ01;s__WALJ01 sp015522885,not type material,none,f,56,56,28091,28091,none,0,none,none,4224,1,114,WALJ01000129.1,none,none,none,none,none,none,5556,5556,f,f,t,6469,6469,Contig,ASM1552288v1,na,PRJNA546572,SAMN12837216,216,6469,none,2020-11-16,GCA_015522885.1,derived from metagenome,full,S014_43_esom,none,none,0,none,Thermoplasmata archaeon,none,na,none,none,none,none,none,none,2020/11/16,0,1906666,none,S014_43_esom,Portland State University,1906666,d__Archaea;p__Candidatus Thermoplasmatota;c__Thermoplasmata;o__;f__;g__;s__,d__Archaea;p__Candidatus Thermoplasmatota;c__Thermoplasmata;x__unclassified Thermoplasmata;s__Thermoplasmata archaeon,0,1200148,none,none,none,1200148,0,WALJ00000000.1,1389,216,5895,2,none,none,none,none,none,none,728,WALJ01000168.1,697,1232,0,98.565,AM749992.1.1368,Archaea;Thermoplasmatota;Thermoplasmata;SG8-5;uncultured euryarchaeote,0,16,39,0,66.27000000000001
GB_GCA_015519985.1,0,73.36,1.4,149,k__Archaea (UID2),107,100.0,752305,91.0535049254257,170,200596,24.2786753697246,826223,GB_GCA_015519985.1,t,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__WAPJ01;g__WIAN01;s__WIAN01 sp015519985,not type material,none,f,48,48,16327,16327,none,0,none,none,none,0,none,none,none,none,none,none,none,none,4860,4860,f,f,t,5668,5668,Contig,ASM1551998v1,na,PRJNA546572,SAMN13086728,170,5668,none,2020-11-16,GCA_015519985.1,derived from metagenome,full,S21_7_esom,none,none,0,none,Candidatus Woesearchaeota archaeon,none,na,none,none,none,none,none,none,2020/11/16,0,2026803,none,S21_7_esom,Portland State University,2026803,d__Archaea;p__Candidatus Woesearchaeota;c__;o__;f__;g__;s__,d__Archaea;x__DPANN group;p__Candidatus Woesearchaeota;s__Candidatus Woesearchaeota archaeon,0,826223,none,none,none,826223,0,WIAN00000000.1,990,170,none,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,19,32,0,66.36
GB_GCA_003650815.1,0,87.99,1.47,174,k__Archaea (UID146),136,0.0,1793383,90.0851180325151,175,799799,40.1754601874154,1990765,GB_GCA_003650815.1,t,d__Archaea;p__Thermoproteota;c__Thermoproteia;o__Thermofilales;f__B15-G2;g__B15-G2;s__B15-G2 sp003650815,not type material,none,f,35,35,83501,83501,none,0,none,none,7420,1,108,QMSB01000094.1,none,none,none,none,none,none,11375,11375,f,f,t,15960,15960,Contig,ASM365081v1,na,PRJNA362212,SAMN09215049,175,15960,none,2018-10-15,GCA_003650815.1,derived from metagenome,full,B15_G2,none,none,0,0,Thermoprotei archaeon,none,na,1,none,none,none,none,none,2018/10/15,0,2250277,0,B15_G2,The University of Texas at Austin,2250277,d__Archaea;p__Crenarchaeota;c__Thermoprotei;o__;f__;g__;s__,d__Archaea;x__TACK group;p__Crenarchaeota;c__Thermoprotei;x__unclassified Thermoprotei;s__Thermoprotei archaeon,0,1990765,11,35,none,1990765,0,QMSB00000000.1,2178,175,none,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none,0,15,33,0,80.64
GB_GCA_013329495.1,50,82.93,2.8,188,p__Euryarchaeota (UID3),125,0.0,1273934,85.56128829469,283,636678,42.9121991593852,1488914,GB_GCA_013329495.1,t,d__Archaea;p__Thermoplasmatota;c__E2;o__UBA9212;f__UBA9212;g__UBA9212;s__UBA9212 sp9212u,not type material,none,f,69,61,19548,27002,9914,1,2902,DUKC01000012.1,9914,1,111,DUKC01000012.1,2912,2340,0,81.49,ALXL01000058.12526.15414,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;Thermoplasmatales archaeon SCGC AB-539-N05,5242,6893,f,f,t,7303,8243,Scaffold,ASM1332949v1,na,PRJNA593905,SAMN13193056,283,7303,none,2020-06-11,GCA_013329495.1,derived from metagenome,full,UBA9212,none,none,0,0,Thermoplasmata archaeon,none,na,3,216,61,8243,5137,3736,2020/06/11,67,1906666,1,UBA9212,The University of Queensland,1906666,d__Archaea;p__Candidatus Thermoplasmatota;c__Thermoplasmata;o__;f__;g__;s__,d__Archaea;p__Candidatus Thermoplasmatota;c__Thermoplasmata;x__unclassified Thermoplasmata;s__Thermoplasmata archaeon,5188,1488914,11,35,none,1483726,0,DUKC00000000.1,1560,216,9914,1,none,none,none,none,none,none,1149,DUKC01000012.1,1040,976,0,83.75,GU972225.1.1170,Archaea;Thermoplasmatota;Thermoplasmata;uncultured;uncultured organism,5188,17,36,0,68.93
GB_GCA_002502135.1,0,79.91,0.0,149,k__Archaea (UID2),107,0.0,671409,91.5004149762121,27,289606,39.5390843123468,733777,GB_GCA_002502135.1,t,d__Archaea;p__Undinarchaeota;c__Undinarchaeia;o__Undinarchaeales;f__UBA543;g__UBA543;s__UBA543 sp002502135,not type material,none,f,6,6,74625,74625,19022,1,2907,DAPM01000008.1,36973,1,111,DAPM01000023.1,2907,5369,0,100,CEPZ01066641.1219.4143,Archaea;Aenigmarchaeota;marine metagenome,27127,31903,f,f,t,47543,47543,Scaffold,ASM250213v1,na,PRJNA348753,SAMN06027474,27,47543,none,2017-10-10,GCA_002502135.1,derived from metagenome,full,UBA543,none,none,0,none,archaeon UBA543,0,na,none,none,none,none,none,none,2017/10/10,4,1917432,none,UBA543,University of Queensland,1917432,d__Archaea;p__;c__;o__;f__;g__;s__,d__Archaea;x__unclassified Archaea;s__archaeon UBA543,1322,733777,none,none,none,732455,0,DAPM00000000.1,839,23,19022,1,none,none,none,none,none,none,1516,DAPM01000008.1,948,1751,0,100,CEPV01056825.1.948,Archaea;Euryarchaeota;Thermococci;Methanofastidiosales;uncultured;marine metagenome,1322,18,37,0,79.91
GB_GCA_013138805.1,0,85.98,1.87,149,k__Archaea (UID2),107,50.0,1216037,91.1682678106337,103,537855,40.3238624180748,1333838,GB_GCA_013138805.1,t,d__Archaea;p__EX4484-52;c__EX4484-52;o__EX4484-52;f__GLR71;g__GLR71;s__GLR71 sp013138805,not type material,none,f,22,22,57273,57273,none,0,none,none,17058,1,82,WTCA01000068.1,none,none,none,none,none,none,12949,12949,f,f,t,18188,18188,Contig,ASM1313880v1,na,PRJNA562730,SAMN13287982,103,18188,none,2020-05-21,GCA_013138805.1,derived from metagenome,full,GLR71,none,none,0,0,archaeon,none,na,3,none,none,none,none,none,2020/05/21,0,1906665,1,GLR71,GNS Science,1906665,d__Archaea;p__;c__;o__;f__;g__;s__,d__Archaea;x__unclassified Archaea;s__archaeon,0,1333838,11,30,none,1333838,0,WTCA00000000.1,1483,103,9877,1,none,none,none,none,none,none,768,WTCA01000046.1,766,1404,0,99.739,JF268333.1.1362,Archaea;Aenigmarchaeota;Deep Sea Euryarchaeotic Group(DSEG);uncultured archaeon,0,14,22,0,76.63
RS_GCF_000446015.1,0,99.26,0.74,174,k__Archaea (UID146),136,0.0,1576878,90.0939803766185,1,813980,46.5062599306731,1750259,RS_GCF_000446015.1,t,d__Archaea;p__Thermoproteota;c__Thermoproteia;o__Thermofilales;f__Thermofilaceae;g__Thermofilum_B;s__Thermofilum_B adornatum,not type material,none,f,1,1,1750259,1750259,1750259,1,3059,NC_022093.1,1750259,1,95,NC_022093.1,2939,5428,0,100,CP006646.533621.536559,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;Thermofilum adornatus,1750259,1750259,f,f,t,1750259,1750259,Complete Genome,ASM44601v1,na,PRJNA224116,SAMN02602995,none,none,none,2013-08-13,GCA_000446015.1,none,full,none,none,none,1,0,Thermofilum adornatum,1825,na,3,none,none,none,none,none,2013/08/13,0,1365176,1,none,Baltic Federal University,1365176,d__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Thermoproteales;f__Thermofilaceae;g__Thermofilum;s__Thermofilum adornatum,d__Archaea;x__TACK group;p__Crenarchaeota;c__Thermoprotei;o__Thermoproteales;f__Thermofilaceae;g__Thermofilum;s__Thermofilum adornatum,0,1750259,11,44,none,1750259,0,none,1882,1,1750259,1,none,none,none,none,none,none,1500,NC_022093.1,1500,2771,0,100,CP006646.536728.538240,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;Thermofilum adornatus,0,17,40,0,95.56
RS_GCF_000007185.1,0,96.74,1.6,188,p__Euryarchaeota (UID3),125,0.0,1532051,90.3881427919921,1,1036629,61.1591716426672,1694969,RS_GCF_000007185.1,t,d__Archaea;p__Methanobacteriota_A;c__Methanopyri;o__Methanopyrales;f__Methanopyraceae;g__Methanopyrus;s__Methanopyrus kandleri,type strain of species,LPSN,t,1,1,1694969,1694969,1694969,1,3076,NC_003551.1,none,0,none,none,3076,5681,0,100,AE009439.585273.588370,Archaea;Euryarchaeota;Methanopyri;Methanopyrales;Methanopyraceae;Methanopyrus;Methanopyrus kandleri AV19,1694969,1694969,f,f,t,1694969,1694969,Complete Genome,ASM718v1,na,PRJNA224116,SAMN02603235,none,none,none,2002-04-03,GCA_000007185.1,none,full,none,none,none,1,0,Methanopyrus kandleri AV19,none,representative genome,3,none,none,none,none,none,2002/04/03,0,2320,1,AV19,Fidelity Systems,190192,d__Archaea;p__Euryarchaeota;c__Methanopyri;o__Methanopyrales;f__Methanopyraceae;g__Methanopyrus;s__Methanopyrus kandleri,d__Archaea;p__Euryarchaeota;c__Methanopyri;o__Methanopyrales;f__Methanopyraceae;g__Methanopyrus;s__Methanopyrus kandleri;x__Methanopyrus kandleri AV19,0,1694969,11,35,assembly from type material,1694969,0,none,1814,1,1694969,1,none,none,none,none,none,none,1512,NC_003551.1,1511,2791,0,100,AE009439.516778.518289,Archaea;Euryarchaeota;Methanopyri;Methanopyrales;Methanopyraceae;Methanopyrus;Methanopyrus kandleri AV19,0,19,32,0,88.74
RS_GCF_000336635.1,87,99.93,0.0,395,f__Halobacteriaceae (UID85),250,0.0,3702395,86.4973008105161,48,2618537,61.1768831513511,4280359,RS_GCF_000336635.1,t,d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Haloarcula;s__Haloarcula japonica,type strain of species,LPSN,f,5,5,552199,552199,489988,8,1895,NZ_AOLY01000039.1,489988,2,116,NZ_AOLY01000039.1,1895,3500,0,100,AOLY01000039.488083.489988,Archaea;Halobacterota;Halobacteria;Halobacterales;Halomicrobiaceae;Haloarcula;Haloarcula japonica DSM 6131,89174,89174,f,f,t,324922,324922,Contig,ASM33663v1,na,PRJNA224116,SAMN02471638,48,324922,none,2013-02-04,GCA_000336635.1,none,full,none,none,none,0,0,Haloarcula japonica DSM 6131,4217,representative genome,13,none,none,none,none,none,2013/02/04,0,29282,3,DSM 6131,"University of California, Davis",1227453,d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Haloarcula;s__Haloarcula japonica,d__Archaea;p__Euryarchaeota;x__Stenosarchaea group;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Haloarcula;s__Haloarcula japonica;x__Haloarcula japonica DSM 6131,0,4280359,11,47,assembly from type material,4280359,0,AOLY00000000.1,4384,48,1685,4,627,1158,0,100,240020,k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Haloarcula;s__,1141,NZ_AOLY01000015.1,1051,1938,0,100,AOLY01000015.1.1053,Archaea;Halobacterota;Halobacteria;Halobacterales;Halomicrobiaceae;Haloarcula;Haloarcula japonica DSM 6131,0,20,49,0,99.93
GB_GCA_002779235.1,0,84.11,0.93,149,k__Archaea (UID2),107,0.0,822131,89.0600355316752,93,408322,44.2630272414877,923120,GB_GCA_002779235.1,t,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__0-14-0-80-44-23;g__0-14-0-80-44-23;s__0-14-0-80-44-23 sp002779235,not type material,none,f,24,23,50439,50439,25073,1,2951,PEXD01000004.1,16157,1,100,PEXD01000048.1,2599,1301,0,76.491,KP308716.4848.7741,Archaea;Nanoarchaeota;Woesearchaeia;uncultured archaeon,9919,10989,f,f,t,11036,12393,Scaffold,ASM277923v1,na,PRJNA362739,SAMN06659256,93,11036,none,2017-11-16,GCA_002779235.1,derived from metagenome,full,CG07_land_8_20_14_0_80_44_23,none,none,0,0,Candidatus Woesearchaeota archaeon CG07_land_8_20_14_0_80_44_23,983,na,3,84,23,12393,7993,6017,2017/11/16,9,1974453,1,CG07_land_8_20_14_0_80_44_23,None,1974453,d__Archaea;p__Candidatus Woesearchaeota;c__;o__;f__;g__;s__,d__Archaea;x__DPANN group;p__Candidatus Woesearchaeota;s__Candidatus Woesearchaeota archaeon CG07_land_8_20_14_0_80_44_23,630,923120,11,36,none,922490,0,PEXD00000000.1,1006,84,25073,1,none,none,none,none,none,none,1655,PEXD01000004.1,748,682,0,83.422,KP308716.3069.4526,Archaea;Nanoarchaeota;Nanoarchaeia;Woesearchaeales;uncultured archaeon,630,19,36,0,79.46
GB_GCA_003116855.1,0,98.1,0.0,245,c__Thermoprotei (UID148),158,0.0,1705954,85.4081327156013,34,910881,45.6052294152606,1997414,GB_GCA_003116855.1,t,d__Archaea;p__Thermoproteota;c__Thermoproteia;o__Sulfolobales;f__AG1;g__AG1;s__AG1 sp003116855,not type material,none,f,6,5,275674,296585,12237,1,3635,BEWT01000020.1,none,0,none,none,2118,2392,0,87.347,CP002098.1280852.1283921,Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Ignisphaeraceae;Ignisphaera;Ignisphaera aggregans DSM 17230,58744,71336,f,f,t,153738,173071,Scaffold,ASM311685v1,na,PRJDB6224,SAMD00090162,34,153738,none,2018-04-04,GCA_003116855.1,none,full,none,none,none,0,0,Desulfurococcaceae archaeon AG1,none,na,1,28,5,173071,96606,76471,2018/04/04,6,2027460,0,AG1,"marine microbiology, division of applied bioscience, faculty of agriculture, kyoto university",2027460,d__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Desulfurococcales;f__Desulfurococcaceae;g__;s__,d__Archaea;x__TACK group;p__Crenarchaeota;c__Thermoprotei;o__Desulfurococcales;f__Desulfurococcaceae;x__unclassified Desulfurococcaceae;s__Desulfurococcaceae archaeon AG1,97,1997414,11,43,none,1997317,0,BEWT00000000.1,1932,28,11752,3,none,none,none,none,none,none,660,BEWT01000019.1,653,1123,0,97.703,DQ791655.1.937,Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Ignisphaeraceae;Ignisphaera;uncultured archaeon,97,18,44,0,98.1
GB_GCA_018302225.1,0,76.17,0.93,149,k__Archaea (UID2),107,0.0,739986,90.9164179727958,21,234506,28.8119579466753,813919,GB_GCA_018302225.1,t,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__SCGC-AAA011-G17;f__JAGVZY01;g__JAGVZY01;s__JAGVZY01 sp018302225,not type material,none,f,6,6,90703,90703,42906,1,3196,JAGVZY010000015.1,90703,1,91,JAGVZY010000012.1,1976,965,0,76.164,KP308705.5265.8177,Archaea;Nanoarchaeota;Woesearchaeia;uncultured archaeon,38758,38758,f,f,t,53229,53229,Contig,ASM1830222v1,na,PRJNA288027,SAMN18341371,21,53229,none,2021-05-07,GCA_018302225.1,derived from metagenome,full,RIFCSPLOWO2_01_FULL_Archaea_29_12,none,none,0,0,Candidatus Woesearchaeota archaeon,none,na,3,none,none,none,none,none,2021/05/07,0,2026803,1,RIFCSPLOWO2_01_FULL_Archaea_29_12,"Banfield Lab, University of California, Berkeley",2026803,d__Archaea;p__Candidatus Woesearchaeota;c__;o__;f__;g__;s__,d__Archaea;x__DPANN group;p__Candidatus Woesearchaeota;s__Candidatus Woesearchaeota archaeon,0,813919,11,38,none,813919,0,JAGVZY000000000.1,924,21,42906,1,none,none,none,none,none,none,1462,JAGVZY010000015.1,1449,1223,0,82.126,AWOG01000036.535.1990,Archaea;Nanoarchaeota;Nanoarchaeia;Woesearchaeales;Nanoarchaeota archaeon JGI OTU-1,0,17,29,0,71.52
GB_GCA_902812485.1,0,98.54,3.88,145,k__Archaea (UID2),103,0.0,1935524,82.1285696100479,211,1085975,46.0803241821191,2356700,GB_GCA_902812485.1,t,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__CADDZS01;g__CADDZS01;s__CADDZS01 sp902812485,not type material,none,f,44,44,75470,75470,17096,1,3065,CADDZS010000044.1,30945,1,109,CADDZS010000009.1,3103,2508,0,81.824,JQ085825.14669.17721,Archaea;Crenarchaeota;Nitrososphaeria;uncultured;uncultured archaeon W5-61a,11169,11169,f,f,t,17096,17096,Contig,ASM90281248v1,na,PRJEB36447,SAMEA6607136,211,17096,none,2020-04-15,GCA_902812485.1,none,full,B6,none,none,0,none,archaeon,none,na,none,none,none,none,none,none,2020/04/15,0,1906665,none,B6,RADBOUD UNIVERSITY,1906665,d__Archaea;p__;c__;o__;f__;g__;s__,d__Archaea;x__unclassified Archaea;s__archaeon,0,2356700,none,none,none,2356700,0,CADDZS000000000.1,2414,211,17096,1,none,none,none,none,none,none,1496,CADDZS010000044.1,1460,2362,0,95.89,HM745411.1.1461,Archaea;Crenarchaeota;Nitrososphaeria;Nitrosotaleales;Nitrosotaleaceae;uncultured archaeon,0,10,14,0,79.14000000000001
